AR_w,S_w,W0_kgf,b_w
7.25,118.66666666666666,44646.83052224504,29.33143933279329
7.25,119.33333333333333,44691.643886469836,29.413715621571285
7.25,120.0,44736.68612307339,29.49576240750525
7.333333333333333,80.0,42594.58914370073,24.221202832779934
7.333333333333333,80.66666666666667,42612.017063416504,24.32191512927293
7.333333333333333,81.33333333333333,42630.40393658184,24.422212112018933
7.333333333333333,82.0,42649.71858598276,24.522098876999358
7.333333333333333,82.66666666666667,42669.931200676125,24.62158041682585
7.333333333333333,83.33333333333333,42691.013261206965,24.72066162365221
7.333333333333333,84.0,42712.93746973902,24.819347291981714
7.333333333333333,84.66666666666667,42735.677684722046,24.917642121374342
7.333333333333333,85.33333333333333,42759.208859752325,25.01555071905829
7.333333333333333,86.0,42783.50698631236,25.113077602449817
7.333333333333333,86.66666666666667,42808.54904010279,25.210227201585383
7.333333333333333,87.33333333333333,42834.31736598004,25.30700386146974
7.333333333333333,88.0,42860.78189994892,25.40341184434353
7.333333333333333,88.66666666666667,42887.92670401078,25.499455331873705
7.333333333333333,89.33333333333333,42915.732217275945,25.595138427269955
7.333333333333333,90.0,42943.18255007185,25.69046515733026
7.333333333333333,90.66666666666667,42972.242078222385,25.78543947441829
7.333333333333333,91.33333333333333,43001.908878100934,25.880065258375563
7.333333333333333,92.0,43032.16567206473,25.974346318370873
7.333333333333333,92.66666666666667,43062.99634397183,26.068286394689537
7.333333333333333,93.33333333333333,43094.38537510293,26.161889160464774
7.333333333333333,94.0,43126.31781657426,26.25515822335362
7.333333333333333,94.66666666666667,43158.77926327753,26.34809712715934
7.333333333333333,95.33333333333333,43191.75582924791,26.440709353402585
7.333333333333333,96.0,43225.23412436917,26.5329983228432
7.333333333333333,96.66666666666666,43259.20123233142,26.624967396954474
7.333333333333333,97.33333333333333,43293.64468976253,26.716619879351835
7.333333333333333,98.0,43328.55246646098,26.807959017177463
7.333333333333333,98.66666666666666,43363.91294666197,26.89898800244268
7.333333333333333,99.33333333333333,43399.714911273964,26.989709973329546
7.333333333333333,100.0,43435.93782727922,27.080128015453198
7.333333333333333,100.66666666666666,43472.590607102735,27.17024516308644
7.333333333333333,101.33333333333333,43509.6534302399,27.26006440034783
7.333333333333333,102.0,43547.116504043785,27.349588662354687
7.333333333333333,102.66666666666666,43584.970356369595,27.438820836342234
7.333333333333333,103.33333333333333,43623.2058225346,27.5277637627501
7.333333333333333,104.0,43661.81403291293,27.616420236277303
7.333333333333333,104.66666666666666,43700.78640112963,27.70479300690686
7.333333333333333,105.33333333333333,43740.11461282006,27.792884780901108
7.333333333333333,106.0,43779.7906149233,27.880698221768643
7.333333333333333,106.66666666666666,43819.80660547959,27.96823595120404
7.333333333333333,107.33333333333333,43860.15502390483,28.055500550001085
7.333333333333333,108.0,43900.82854171554,28.142494558940577
7.333333333333333,108.66666666666666,43941.82005368028,28.229220479653502
7.333333333333333,109.33333333333333,43983.12266937478,28.3156807754604
7.333333333333333,110.0,44024.72970511903,28.401877872187725
7.333333333333333,110.66666666666666,44066.6346762765,28.487814158961996
7.333333333333333,111.33333333333333,44108.83128989652,28.57349198898245
7.333333333333333,112.0,44151.31343768167,28.658913680272903
7.333333333333333,112.66666666666666,44194.07518926403,28.744081516413466
7.333333333333333,113.33333333333333,44237.11078577411,28.828997747252874
